45.521323,-122.685828, 20, 20, 120, 50, 21.358f
45.522435,-122.685957, 20, 20, 120, 50, 21.358f
45.523698,-122.686386, 20, 20, 120, 50, 21.358f
45.525081,-122.686729, 20, 20, 120, 50, 21.358f
45.525141,-122.684927, 20, 20, 120, 50, 21.358f
45.525172,-122.683725, 20, 20, 120, 50, 21.358f
45.525202,-122.682781, 20, 20, 120, 50, 21.358f
45.525172,-122.681279, 20, 20, 120, 50, 21.358f
45.525232,-122.679691, 20, 20, 120, 50, 21.358f
45.525292,-122.678661, 20, 20, 120, 50, 21.358f
45.525262,-122.677159, 20, 20, 120, 50, 21.358f
45.523728,-122.677288, 20, 20, 120, 50, 21.358f
45.52454,-122.677417, 20, 20, 120, 50, 21.358f
45.523728,-122.677288, 20, 20, 120, 50, 21.358f
45.523007,-122.677288, 20, 20, 120, 50, 21.358f
45.523037,-122.676516, 20, 20, 120, 50, 21.358f
45.523127,-122.6754, 20, 20, 120, 50, 21.358f
45.523187,-122.673597, 20, 20, 120, 50, 21.358f
45.523247,-122.67158, 20, 20, 120, 50, 21.358f
45.523127,-122.670507, 20, 20, 120, 50, 21.358f
45.523067,-122.668405, 20, 20, 120, 50, 21.358f
45.523127,-122.667375, 20, 20, 120, 50, 21.358f
45.523007,-122.665529, 20, 20, 120, 50, 21.358f
45.523939,-122.664971, 20, 20, 120, 50, 21.358f
45.524721,-122.664199, 20, 20, 120, 50, 21.358f
45.525232,-122.662826, 20, 20, 120, 50, 21.358f
45.525412,-122.661796, 20, 20, 120, 50, 21.358f
45.525683,-122.660637, 20, 20, 120, 50, 21.358f
45.526224,-122.659349, 20, 20, 120, 50, 21.358f
45.527036,-122.657804, 20, 20, 120, 50, 21.358f
45.527727,-122.656131, 20, 20, 120, 50, 21.358f
45.528449,-122.653642, 20, 20, 120, 50, 21.358f
45.527532,-122.653556, 20, 20, 120, 50, 21.358f
45.526855,-122.653577, 20, 20, 120, 50, 21.358f
45.525547,-122.653577, 20, 20, 120, 50, 21.358f
45.524826,-122.653685, 20, 20, 120, 50, 21.358f
45.524074,-122.65362, 20, 20, 120, 50, 21.358f
45.523518,-122.65362, 20, 20, 120, 50, 21.358f
45.522932,-122.65362, 20, 20, 120, 50, 21.358f
45.522902,-122.654511, 20, 20, 120, 50, 21.358f
45.522601,-122.654672, 20, 20, 120, 50, 21.358f
45.522135,-122.654597, 20, 20, 120, 50, 21.358f
47.594935,-122.334137,20, 20, 120, 50, 21.358f
47.594009,-122.334545,20, 20, 120, 50, 21.358f
47.593257,-122.335811,20, 20, 120, 50, 21.358f
47.592215,-122.336411,20, 20, 120, 50, 21.358f
47.590637,-122.337098,20, 20, 120, 50, 21.358f
47.589103,-122.33772,20, 20, 120, 50, 21.358f
47.588003,-122.33845,20, 20, 120, 50, 21.358f
47.586976,-122.339244,20, 20, 120, 50, 21.358f
47.586035,-122.339609,20, 20, 120, 50, 21.358f
47.584617,-122.339587,20, 20, 120, 50, 21.358f
47.583705,-122.33963,20, 20, 120, 50, 21.358f
47.582431,-122.339544,20, 20, 120, 50, 21.358f
47.580984,-122.339587,20, 20, 120, 50, 21.358f
47.579623,-122.339458,20, 20, 120, 50, 21.358f
47.57835,-122.339416,20, 20, 120, 50, 21.358f
